QUANTITYORDERED,PRICEEACH,QTR_ID,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,Cluster GMM
45.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
16.0,75.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
50.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
40.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
45.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
21.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
21.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
25.0,99.29,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
22.0,99.29,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
45.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,57.53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
39.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,47.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,49.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,53.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,43.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,42.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,53.83,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,44.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,49.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,44.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,53.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,45.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,40.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,59.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,59.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,58.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,59.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,51.82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,49.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,56.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,79.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
30.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
35.0,59.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,59.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
29.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
33.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
44.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
41.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
35.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
34.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
49.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
40.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
50.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
38.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,58.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,67.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42.0,61.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,57.73,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,81.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,80.54,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,71.98,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,69.84,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,76.26,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,76.26,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,83.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,57.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,66.99,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,75.55,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,60.58,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,73.41,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,72.7,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,66.99,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
26.0,63.43,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,85.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
66.0,66.99,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,57.73,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,85.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,77.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,60.26,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,72.76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,75.69,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,74.22,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,69.82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,62.47,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
41.0,82.31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,60.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,76.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,80.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,74.96,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,66.14,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,72.02,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,87.45,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,70.55,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,56.84,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,59.53,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,60.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26.0,76.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
60.0,64.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35.0,55.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,69.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,60.69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,54.33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,65.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,69.36,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,68.78,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,60.11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,66.47,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,46.82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,56.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,54.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,52.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
28.0,46.82,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,64.74,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
29.0,46.82,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40.0,53.75,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,61.85,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,53.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,69.16,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,47.4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,60.76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,97.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,91.76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
31.0,50.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,52.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
55.0,46.82,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,98.05,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,93.54,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,95.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
50.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
25.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
39.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
25.0,90.16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,91.29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
20.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
42.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
34.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,87.78,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,84.39,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
50.0,96.92,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,59.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
50.0,59.87,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,49.81,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,56.85,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,53.33,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,42.76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,53.83,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
47.0,53.83,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,49.81,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,53.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,43.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,40.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
28.0,48.3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35.0,45.28,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
50.0,52.32,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,51.32,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,49.3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48.0,42.26,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,87.96,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,36.21,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,38.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
64.0,40.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,60.37,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
28.0,88.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41.0,94.1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,87.54,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
49.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
27.0,98.48,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,96.29,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,88.63,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,97.38,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,95.2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
22.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
32.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
47.0,87.54,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,50.65,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
28.0,71.73,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
46.0,94.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33.0,41.71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
38.0,96.29,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
47.0,88.63,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
45.0,31.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,35.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,37.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,33.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,27.22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,31.53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,36.84,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,29.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,37.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,34.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.0,29.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,29.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,28.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,38.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,30.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,29.54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
45.0,81.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,35.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
23.0,36.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,70.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
61.0,29.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,26.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,83.03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
34.0,83.79,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,83.03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,83.03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,67.03,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,75.41,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
28.0,68.55,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
40.0,91.4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
25.0,73.88,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,61.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,69.31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
36.0,87.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,87.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,62.46,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,79.98,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
39.0,70.08,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,65.51,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,63.22,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,86.83,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,94.43,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
55.0,79.98,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
23.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
49.0,81.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
59.0,87.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,87.6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,71.97,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,50.33,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
28.0,80.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,53.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,44.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,45.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,49.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,36.29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,41.22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,36.74,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,50.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,38.08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,47.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,48.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,45.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,45.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,47.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,48.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,39.42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,37.63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
26.0,85.52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,53.76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,31.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,30.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,68.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
40.0,45.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
